sale_id,product_id,sale_date,sale_price,units_sold,revenue,returns,campaign_flag
P4001-2025-07-22,P4001,2025-07-22,26.13,13,339.75,1,0
P4001-2025-07-23,P4001,2025-07-23,26.13,13,339.75,1,0
P4001-2025-07-24,P4001,2025-07-24,26.13,15,392.02,1,0
P4001-2025-07-25,P4001,2025-07-25,26.13,15,392.02,1,0
P4001-2025-07-26,P4001,2025-07-26,26.13,13,339.75,1,0
P4001-2025-07-27,P4001,2025-07-27,26.13,15,392.02,1,0
P4001-2025-07-28,P4001,2025-07-28,26.13,14,365.89,1,0
P4001-2025-07-29,P4001,2025-07-29,26.13,15,392.02,1,0
P4001-2025-07-30,P4001,2025-07-30,26.13,17,444.29,1,0
P4001-2025-07-31,P4001,2025-07-31,26.13,15,392.02,1,0
P4001-2025-08-01,P4001,2025-08-01,27.09,15,406.42,1,0
P4001-2025-08-02,P4001,2025-08-02,27.09,15,406.42,1,0
P4001-2025-08-03,P4001,2025-08-03,27.09,14,379.33,1,0
P4001-2025-08-04,P4001,2025-08-04,27.09,15,406.42,1,0
P4001-2025-08-05,P4001,2025-08-05,27.09,16,433.52,1,0
P4001-2025-08-06,P4001,2025-08-06,27.09,17,460.61,1,0
P4001-2025-08-07,P4001,2025-08-07,27.09,15,406.42,1,0
P4001-2025-08-08,P4001,2025-08-08,27.09,15,406.42,1,0
P4001-2025-08-09,P4001,2025-08-09,27.09,17,460.61,1,0
P4001-2025-08-10,P4001,2025-08-10,27.09,14,379.33,1,0
P4001-2025-08-11,P4001,2025-08-11,27.09,16,433.52,1,0
P4001-2025-08-12,P4001,2025-08-12,27.09,14,379.33,1,0
P4001-2025-08-13,P4001,2025-08-13,27.09,15,406.42,1,0
P4001-2025-08-14,P4001,2025-08-14,27.09,13,352.23,1,0
P4001-2025-08-15,P4001,2025-08-15,27.09,13,352.23,1,0
P4001-2025-08-16,P4001,2025-08-16,27.09,15,406.42,1,0
P4001-2025-08-17,P4001,2025-08-17,27.09,15,406.42,1,0
P4001-2025-08-18,P4001,2025-08-18,24.35,21,511.45,2,1
P4001-2025-08-19,P4001,2025-08-19,24.22,21,508.54,1,1
P4001-2025-08-20,P4001,2025-08-20,25.39,19,482.42,1,1
P4001-2025-08-21,P4001,2025-08-21,24.81,19,471.38,1,1
P4001-2025-08-22,P4001,2025-08-22,24.33,23,559.64,1,1
P4001-2025-08-23,P4001,2025-08-23,25.2,21,529.23,1,1
P4001-2025-08-24,P4001,2025-08-24,25.05,20,501.02,1,1
P4001-2025-08-25,P4001,2025-08-25,24.92,21,523.32,1,1
P4001-2025-08-26,P4001,2025-08-26,24.98,18,449.69,1,1
P4001-2025-08-27,P4001,2025-08-27,24.89,18,448.03,1,1
P4001-2025-08-28,P4001,2025-08-28,24.12,20,482.45,1,1
P4001-2025-08-29,P4001,2025-08-29,25.42,20,508.33,1,1
P4001-2025-08-30,P4001,2025-08-30,24.05,21,505.02,1,1
P4001-2025-08-31,P4001,2025-08-31,25.31,20,506.13,1,1
P4001-2025-09-01,P4001,2025-09-01,27.93,17,474.86,1,0
P4001-2025-09-02,P4001,2025-09-02,27.93,15,418.99,1,0
P4001-2025-09-03,P4001,2025-09-03,27.93,16,446.93,1,0
P4001-2025-09-04,P4001,2025-09-04,27.93,15,418.99,1,0
P4001-2025-09-05,P4001,2025-09-05,27.93,15,418.99,1,0
P4001-2025-09-06,P4001,2025-09-06,27.93,19,530.72,1,0
P4001-2025-09-07,P4001,2025-09-07,27.93,16,446.93,1,0
P4001-2025-09-08,P4001,2025-09-08,27.93,15,418.99,1,0
P4001-2025-09-09,P4001,2025-09-09,27.93,17,474.86,1,0
P4001-2025-09-10,P4001,2025-09-10,27.93,14,391.06,1,0
P4001-2025-09-11,P4001,2025-09-11,27.93,16,446.93,1,0
P4001-2025-09-12,P4001,2025-09-12,27.93,18,502.79,1,0
P4001-2025-09-13,P4001,2025-09-13,27.93,17,474.86,1,0
P4001-2025-09-14,P4001,2025-09-14,27.93,17,474.86,1,0
P4001-2025-09-15,P4001,2025-09-15,27.93,15,418.99,1,0
P4001-2025-09-16,P4001,2025-09-16,27.93,14,391.06,1,0
P4001-2025-09-17,P4001,2025-09-17,27.93,17,474.86,1,0
P4001-2025-09-18,P4001,2025-09-18,27.93,17,474.86,1,0
P4001-2025-09-19,P4001,2025-09-19,27.93,19,530.72,1,0
P4001-2025-09-20,P4001,2025-09-20,27.93,20,558.66,1,0
P4001-2025-09-21,P4001,2025-09-21,27.93,16,446.93,1,0
P4001-2025-09-22,P4001,2025-09-22,27.93,14,391.06,1,0
P4001-2025-09-23,P4001,2025-09-23,27.93,18,502.79,1,0
P4001-2025-09-24,P4001,2025-09-24,27.93,14,391.06,1,0
P4001-2025-09-25,P4001,2025-09-25,27.93,16,446.93,1,0
P4001-2025-09-26,P4001,2025-09-26,27.93,17,474.86,1,0
P4001-2025-09-27,P4001,2025-09-27,27.93,13,363.13,1,0
P4001-2025-09-28,P4001,2025-09-28,27.93,16,446.93,1,0
P4001-2025-09-29,P4001,2025-09-29,27.93,14,391.06,1,0
P4001-2025-09-30,P4001,2025-09-30,27.93,16,446.93,1,0
P4001-2025-10-01,P4001,2025-10-01,26.08,17,443.28,1,0
P4001-2025-10-02,P4001,2025-10-02,26.08,17,443.28,1,0
P4001-2025-10-03,P4001,2025-10-03,26.08,19,495.43,1,0
P4001-2025-10-04,P4001,2025-10-04,26.08,20,521.51,1,0
P4001-2025-10-05,P4001,2025-10-05,26.08,20,521.51,2,0
P4001-2025-10-06,P4001,2025-10-06,26.08,19,495.43,1,0
P4001-2025-10-07,P4001,2025-10-07,26.08,17,443.28,1,0
P4001-2025-10-08,P4001,2025-10-08,26.08,22,573.66,2,0
P4001-2025-10-09,P4001,2025-10-09,26.08,17,443.28,1,0
P4001-2025-10-10,P4001,2025-10-10,26.08,19,495.43,1,0
P4001-2025-10-11,P4001,2025-10-11,26.08,23,599.74,1,0
P4001-2025-10-12,P4001,2025-10-12,26.08,22,573.66,1,0
P4001-2025-10-13,P4001,2025-10-13,26.08,19,495.43,1,0
P4001-2025-10-14,P4001,2025-10-14,26.08,19,495.43,1,0
P4001-2025-10-15,P4001,2025-10-15,26.08,21,547.59,1,0
P4001-2025-10-16,P4001,2025-10-16,26.08,19,495.43,1,0
P4001-2025-10-17,P4001,2025-10-17,26.08,19,495.43,1,0
P4001-2025-10-18,P4001,2025-10-18,26.08,22,573.66,1,0
P4001-2025-10-19,P4001,2025-10-19,26.08,21,547.59,1,0
P4001-2025-10-20,P4001,2025-10-20,26.08,18,469.36,1,0
P4001-2025-10-21,P4001,2025-10-21,26.08,16,417.21,1,0
P4001-2025-10-22,P4001,2025-10-22,26.08,19,495.43,1,0
P4001-2025-10-23,P4001,2025-10-23,26.08,20,521.51,1,0
P4001-2025-10-24,P4001,2025-10-24,26.08,19,495.43,1,0
P4001-2025-10-25,P4001,2025-10-25,26.08,21,547.59,1,0
P4001-2025-10-26,P4001,2025-10-26,26.08,21,547.59,1,0
P4001-2025-10-27,P4001,2025-10-27,26.08,19,495.43,1,0
P4001-2025-10-28,P4001,2025-10-28,26.08,19,495.43,1,0
P4001-2025-10-29,P4001,2025-10-29,26.08,20,521.51,1,0
P4001-2025-10-30,P4001,2025-10-30,26.08,17,443.28,1,0
P4001-2025-10-31,P4001,2025-10-31,26.08,21,547.59,1,0
P4001-2025-11-01,P4001,2025-11-01,26.27,21,551.67,1,0
P4001-2025-11-02,P4001,2025-11-02,26.27,22,577.94,2,0
P4001-2025-11-03,P4001,2025-11-03,26.27,21,551.67,1,0
P4001-2025-11-04,P4001,2025-11-04,26.27,17,446.59,1,0
P4001-2025-11-05,P4001,2025-11-05,26.27,24,630.48,2,0
P4001-2025-11-06,P4001,2025-11-06,26.27,20,525.4,1,0
P4001-2025-11-07,P4001,2025-11-07,26.27,25,656.75,2,0
P4001-2025-11-08,P4001,2025-11-08,26.27,21,551.67,1,0
P4001-2025-11-09,P4001,2025-11-09,26.27,22,577.94,1,0
P4001-2025-11-10,P4001,2025-11-10,26.27,24,630.48,2,0
P4001-2025-11-11,P4001,2025-11-11,26.27,22,577.94,1,0
P4001-2025-11-12,P4001,2025-11-12,26.27,21,551.67,1,0
P4001-2025-11-13,P4001,2025-11-13,26.27,22,577.94,1,0
P4001-2025-11-14,P4001,2025-11-14,26.27,22,577.94,1,0
P4001-2025-11-15,P4001,2025-11-15,26.27,22,577.94,2,0
P4001-2025-11-16,P4001,2025-11-16,26.27,22,577.94,1,0
P4001-2025-11-17,P4001,2025-11-17,26.27,20,525.4,1,0
P4001-2025-11-18,P4001,2025-11-18,26.27,22,577.94,2,0
P4001-2025-11-19,P4001,2025-11-19,26.27,19,499.13,1,0
P4001-2025-11-20,P4001,2025-11-20,26.27,20,525.4,1,0
P4001-2025-11-21,P4001,2025-11-21,26.27,21,551.67,1,0
P4001-2025-11-22,P4001,2025-11-22,26.27,21,551.67,1,0
P4001-2025-11-23,P4001,2025-11-23,26.27,20,525.4,1,0
P4001-2025-11-24,P4001,2025-11-24,23.61,27,637.58,2,1
P4001-2025-11-25,P4001,2025-11-25,23.75,26,617.62,2,1
P4001-2025-11-26,P4001,2025-11-26,23.61,27,637.39,2,1
P4001-2025-11-27,P4001,2025-11-27,23.82,29,690.75,2,1
P4001-2025-11-28,P4001,2025-11-28,24.37,29,706.68,2,1
P4001-2025-11-29,P4001,2025-11-29,24.6,26,639.58,1,1
P4001-2025-11-30,P4001,2025-11-30,24.32,29,705.39,2,1
P4001-2025-12-01,P4001,2025-12-01,24.28,30,728.41,2,1
P4001-2025-12-02,P4001,2025-12-02,23.11,26,600.89,2,1
P4001-2025-12-03,P4001,2025-12-03,26.33,23,605.64,1,0
P4001-2025-12-04,P4001,2025-12-04,26.33,25,658.3,2,0
P4001-2025-12-05,P4001,2025-12-05,26.33,23,605.64,1,0
P4001-2025-12-06,P4001,2025-12-06,26.33,21,552.98,1,0
P4001-2025-12-07,P4001,2025-12-07,26.33,24,631.97,2,0
P4001-2025-12-08,P4001,2025-12-08,26.33,23,605.64,1,0
P4001-2025-12-09,P4001,2025-12-09,26.33,22,579.31,1,0
P4001-2025-12-10,P4001,2025-12-10,26.33,19,500.31,1,0
P4001-2025-12-11,P4001,2025-12-11,26.33,25,658.3,2,0
P4001-2025-12-12,P4001,2025-12-12,26.33,22,579.31,2,0
P4001-2025-12-13,P4001,2025-12-13,26.33,24,631.97,2,0
P4001-2025-12-14,P4001,2025-12-14,26.33,23,605.64,1,0
P4001-2025-12-15,P4001,2025-12-15,26.33,23,605.64,1,0
P4001-2025-12-16,P4001,2025-12-16,26.33,18,473.98,1,0
P4001-2025-12-17,P4001,2025-12-17,26.33,26,684.64,2,0
P4001-2025-12-18,P4001,2025-12-18,26.33,24,631.97,2,0
P4001-2025-12-19,P4001,2025-12-19,26.33,25,658.3,2,0
P4001-2025-12-20,P4001,2025-12-20,26.33,23,605.64,2,0
P4001-2025-12-21,P4001,2025-12-21,26.33,25,658.3,2,0
P4001-2025-12-22,P4001,2025-12-22,26.33,20,526.64,1,0
P4001-2025-12-23,P4001,2025-12-23,26.33,21,552.98,1,0
P4001-2025-12-24,P4001,2025-12-24,26.33,24,631.97,1,0
P4001-2025-12-25,P4001,2025-12-25,26.33,22,579.31,1,0
P4001-2025-12-26,P4001,2025-12-26,26.33,25,658.3,2,0
P4001-2025-12-27,P4001,2025-12-27,26.33,20,526.64,1,0
P4001-2025-12-28,P4001,2025-12-28,26.33,22,579.31,1,0
P4001-2025-12-29,P4001,2025-12-29,26.33,25,658.3,2,0
P4001-2025-12-30,P4001,2025-12-30,26.33,22,579.31,2,0
P4001-2025-12-31,P4001,2025-12-31,26.33,20,526.64,1,0
P4001-2026-01-01,P4001,2026-01-01,26.36,13,342.73,1,0
P4001-2026-01-02,P4001,2026-01-02,26.36,12,316.36,1,0
P4001-2026-01-03,P4001,2026-01-03,26.36,15,395.45,1,0
P4001-2026-01-04,P4001,2026-01-04,26.36,16,421.82,1,0
P4001-2026-01-05,P4001,2026-01-05,26.36,14,369.09,1,0
P4001-2026-01-06,P4001,2026-01-06,26.36,14,369.09,1,0
P4001-2026-01-07,P4001,2026-01-07,26.36,14,369.09,1,0
P4001-2026-01-08,P4001,2026-01-08,26.36,14,369.09,1,0
P4001-2026-01-09,P4001,2026-01-09,26.36,11,290.0,1,0
P4001-2026-01-10,P4001,2026-01-10,26.36,15,395.45,1,0
P4001-2026-01-11,P4001,2026-01-11,26.36,14,369.09,1,0
P4001-2026-01-12,P4001,2026-01-12,26.36,13,342.73,1,0
P4001-2026-01-13,P4001,2026-01-13,26.36,14,369.09,1,0
P4001-2026-01-14,P4001,2026-01-14,26.36,14,369.09,1,0
P4001-2026-01-15,P4001,2026-01-15,26.36,12,316.36,1,0
P4001-2026-01-16,P4001,2026-01-16,26.36,13,342.73,1,0
P4001-2026-01-17,P4001,2026-01-17,26.36,13,342.73,1,0
P4001-2026-01-18,P4001,2026-01-18,26.36,13,342.73,1,0
P4001-2026-01-19,P4001,2026-01-19,26.36,15,395.45,1,0
P4001-2026-01-20,P4001,2026-01-20,26.36,13,342.73,1,0
P4001-2026-01-21,P4001,2026-01-21,26.36,15,395.45,1,0
P4001-2026-01-22,P4001,2026-01-22,26.36,12,316.36,1,0
P4001-2026-01-23,P4001,2026-01-23,26.36,13,342.73,1,0
P4001-2026-01-24,P4001,2026-01-24,26.36,15,395.45,1,0
P4001-2026-01-25,P4001,2026-01-25,26.36,13,342.73,1,0
P4001-2026-01-26,P4001,2026-01-26,26.36,13,342.73,1,0
P4001-2026-01-27,P4001,2026-01-27,26.36,13,342.73,1,0
P4001-2026-01-28,P4001,2026-01-28,26.36,12,316.36,1,0
P4001-2026-01-29,P4001,2026-01-29,26.36,13,342.73,1,0
P4001-2026-01-30,P4001,2026-01-30,26.36,15,395.45,1,0
P4001-2026-01-31,P4001,2026-01-31,26.36,15,395.45,1,0
P4001-2026-02-01,P4001,2026-02-01,26.54,16,424.65,1,0
P4001-2026-02-02,P4001,2026-02-02,26.54,16,424.65,1,0
P4001-2026-02-03,P4001,2026-02-03,26.54,14,371.57,1,0
P4001-2026-02-04,P4001,2026-02-04,26.54,13,345.03,1,0
P4001-2026-02-05,P4001,2026-02-05,26.54,16,424.65,1,0
P4001-2026-02-06,P4001,2026-02-06,26.54,17,451.19,1,0
P4001-2026-02-07,P4001,2026-02-07,26.54,17,451.19,1,0
P4001-2026-02-08,P4001,2026-02-08,26.54,16,424.65,1,0
P4001-2026-02-09,P4001,2026-02-09,26.54,16,424.65,1,0
P4001-2026-02-10,P4001,2026-02-10,26.54,15,398.11,1,0
P4001-2026-02-11,P4001,2026-02-11,26.54,14,371.57,1,0
P4001-2026-02-12,P4001,2026-02-12,26.54,12,318.49,1,0
P4001-2026-02-13,P4001,2026-02-13,26.54,15,398.11,1,0
P4001-2026-02-14,P4001,2026-02-14,26.54,15,398.11,1,0
P4001-2026-02-15,P4001,2026-02-15,26.54,14,371.57,1,0
P4001-2026-02-16,P4001,2026-02-16,26.54,14,371.57,1,0
P4001-2026-02-17,P4001,2026-02-17,26.54,16,424.65,1,0
P4001-2026-02-18,P4001,2026-02-18,26.54,14,371.57,1,0
P4001-2026-02-19,P4001,2026-02-19,26.54,17,451.19,1,0
P4001-2026-02-20,P4001,2026-02-20,26.54,17,451.19,1,0
P4001-2026-02-21,P4001,2026-02-21,26.54,15,398.11,1,0
P4001-2026-02-22,P4001,2026-02-22,26.54,15,398.11,1,0
P4001-2026-02-23,P4001,2026-02-23,26.54,14,371.57,1,0
P4001-2026-02-24,P4001,2026-02-24,26.54,15,398.11,1,0
P4001-2026-02-25,P4001,2026-02-25,26.54,15,398.11,1,0
P4001-2026-02-26,P4001,2026-02-26,26.54,15,398.11,1,0
P4001-2026-02-27,P4001,2026-02-27,26.54,15,398.11,1,0
P4001-2026-02-28,P4001,2026-02-28,26.54,16,424.65,1,0
P4001-2026-03-01,P4001,2026-03-01,24.8,23,570.3,1,1
P4001-2026-03-02,P4001,2026-03-02,24.65,21,517.57,1,1
P4001-2026-03-03,P4001,2026-03-03,24.77,23,569.64,2,1
P4001-2026-03-04,P4001,2026-03-04,24.52,22,539.37,1,1
P4001-2026-03-05,P4001,2026-03-05,24.86,20,497.2,2,1
P4001-2026-03-06,P4001,2026-03-06,24.86,23,571.8,2,1
P4001-2026-03-07,P4001,2026-03-07,24.61,25,615.36,2,1
P4001-2026-03-08,P4001,2026-03-08,24.99,25,624.65,2,1
P4001-2026-03-09,P4001,2026-03-09,25.47,22,560.36,2,1
P4001-2026-03-10,P4001,2026-03-10,24.24,21,508.98,1,1
P4001-2026-03-11,P4001,2026-03-11,24.86,23,571.88,1,1
P4001-2026-03-12,P4001,2026-03-12,23.98,26,623.35,2,1
P4001-2026-03-13,P4001,2026-03-13,24.58,25,614.46,2,1
P4001-2026-03-14,P4001,2026-03-14,24.32,24,583.73,1,1
P4001-2026-03-15,P4001,2026-03-15,27.19,18,489.38,1,0
P4001-2026-03-16,P4001,2026-03-16,27.19,17,462.19,1,0
P4001-2026-03-17,P4001,2026-03-17,27.19,17,462.19,1,0
P4001-2026-03-18,P4001,2026-03-18,27.19,19,516.57,1,0
P4001-2026-03-19,P4001,2026-03-19,27.19,17,462.19,1,0
P4001-2026-03-20,P4001,2026-03-20,27.19,19,516.57,1,0
P4001-2026-03-21,P4001,2026-03-21,27.19,20,543.76,1,0
P4001-2026-03-22,P4001,2026-03-22,27.19,17,462.19,1,0
P4001-2026-03-23,P4001,2026-03-23,27.19,18,489.38,1,0
P4001-2026-03-24,P4001,2026-03-24,27.19,16,435.0,1,0
P4001-2026-03-25,P4001,2026-03-25,27.19,16,435.0,1,0
P4001-2026-03-26,P4001,2026-03-26,27.19,16,435.0,1,0
P4001-2026-03-27,P4001,2026-03-27,27.19,19,516.57,1,0
P4001-2026-03-28,P4001,2026-03-28,27.19,19,516.57,1,0
P4001-2026-03-29,P4001,2026-03-29,27.19,16,435.0,1,0
P4001-2026-03-30,P4001,2026-03-30,27.19,17,462.19,1,0
P4001-2026-03-31,P4001,2026-03-31,27.19,17,462.19,1,0
P4001-2026-04-01,P4001,2026-04-01,25.94,16,415.1,1,0
P4001-2026-04-02,P4001,2026-04-02,25.94,21,544.82,1,0
P4001-2026-04-03,P4001,2026-04-03,25.94,18,466.99,1,0
P4001-2026-04-04,P4001,2026-04-04,25.94,20,518.87,1,0
P4001-2026-04-05,P4001,2026-04-05,25.94,18,466.99,1,0
P4001-2026-04-06,P4001,2026-04-06,25.94,18,466.99,1,0
P4001-2026-04-07,P4001,2026-04-07,25.94,21,544.82,2,0
P4001-2026-04-08,P4001,2026-04-08,25.94,21,544.82,2,0
P4001-2026-04-09,P4001,2026-04-09,25.94,20,518.87,1,0
P4001-2026-04-10,P4001,2026-04-10,25.94,22,570.76,1,0
P4001-2026-04-11,P4001,2026-04-11,25.94,22,570.76,1,0
P4001-2026-04-12,P4001,2026-04-12,25.94,22,570.76,1,0
P4001-2026-04-13,P4001,2026-04-13,25.94,20,518.87,1,0
P4001-2026-04-14,P4001,2026-04-14,25.94,20,518.87,1,0
P4001-2026-04-15,P4001,2026-04-15,25.94,20,518.87,1,0
P4001-2026-04-16,P4001,2026-04-16,25.94,21,544.82,2,0
P4001-2026-04-17,P4001,2026-04-17,25.94,20,518.87,1,0
P4001-2026-04-18,P4001,2026-04-18,25.94,22,570.76,1,0
P4001-2026-04-19,P4001,2026-04-19,25.94,19,492.93,1,0
P4001-2026-04-20,P4001,2026-04-20,25.94,19,492.93,1,0
P4001-2026-04-21,P4001,2026-04-21,25.94,18,466.99,1,0
P4001-2026-04-22,P4001,2026-04-22,25.94,16,415.1,1,0
P4001-2026-04-23,P4001,2026-04-23,25.94,16,415.1,1,0
P4001-2026-04-24,P4001,2026-04-24,25.94,22,570.76,1,0
P4001-2026-04-25,P4001,2026-04-25,25.94,21,544.82,1,0
P4001-2026-04-26,P4001,2026-04-26,25.94,21,544.82,1,0
P4001-2026-04-27,P4001,2026-04-27,25.94,21,544.82,1,0
P4001-2026-04-28,P4001,2026-04-28,25.94,20,518.87,1,0
P4001-2026-04-29,P4001,2026-04-29,25.94,20,518.87,1,0
P4001-2026-04-30,P4001,2026-04-30,25.94,19,492.93,1,0
P4002-2025-05-01,P4002,2025-05-01,23.6,17,401.12,1,0
P4002-2025-05-02,P4002,2025-05-02,23.6,15,353.93,1,0
P4002-2025-05-03,P4002,2025-05-03,23.6,15,353.93,1,0
P4002-2025-05-04,P4002,2025-05-04,23.6,16,377.52,1,0
P4002-2025-05-05,P4002,2025-05-05,23.6,15,353.93,1,0
P4002-2025-05-06,P4002,2025-05-06,23.6,15,353.93,1,0
P4002-2025-05-07,P4002,2025-05-07,23.6,15,353.93,1,0
P4002-2025-05-08,P4002,2025-05-08,23.6,15,353.93,1,0
P4002-2025-05-09,P4002,2025-05-09,23.6,15,353.93,1,0
P4002-2025-05-10,P4002,2025-05-10,23.6,16,377.52,1,0
P4002-2025-05-11,P4002,2025-05-11,23.6,15,353.93,1,0
P4002-2025-05-12,P4002,2025-05-12,23.6,14,330.33,1,0
P4002-2025-05-13,P4002,2025-05-13,23.6,16,377.52,1,0
P4002-2025-05-14,P4002,2025-05-14,23.6,13,306.74,1,0
P4002-2025-05-15,P4002,2025-05-15,23.6,17,401.12,1,0
P4002-2025-05-16,P4002,2025-05-16,23.6,16,377.52,1,0
P4002-2025-05-17,P4002,2025-05-17,23.6,16,377.52,1,0
P4002-2025-05-18,P4002,2025-05-18,23.6,17,401.12,1,0
P4002-2025-05-19,P4002,2025-05-19,23.6,15,353.93,1,0
P4002-2025-05-20,P4002,2025-05-20,23.6,14,330.33,1,0
P4002-2025-05-21,P4002,2025-05-21,23.6,14,330.33,1,0
P4002-2025-05-22,P4002,2025-05-22,23.6,15,353.93,1,0
P4002-2025-05-23,P4002,2025-05-23,23.6,15,353.93,1,0
P4002-2025-05-24,P4002,2025-05-24,23.6,17,401.12,1,0
P4002-2025-05-25,P4002,2025-05-25,23.6,12,283.14,1,0
P4002-2025-05-26,P4002,2025-05-26,23.6,12,283.14,1,0
P4002-2025-05-27,P4002,2025-05-27,23.6,13,306.74,1,0
P4002-2025-05-28,P4002,2025-05-28,23.6,15,353.93,1,0
P4002-2025-05-29,P4002,2025-05-29,23.6,16,377.52,1,0
P4002-2025-05-30,P4002,2025-05-30,23.6,15,353.93,1,0
P4002-2025-05-31,P4002,2025-05-31,23.6,17,401.12,1,0
P4002-2025-06-01,P4002,2025-06-01,23.29,13,302.75,1,0
P4002-2025-06-02,P4002,2025-06-02,23.29,13,302.75,1,0
P4002-2025-06-03,P4002,2025-06-03,23.29,13,302.75,1,0
P4002-2025-06-04,P4002,2025-06-04,23.29,13,302.75,1,0
P4002-2025-06-05,P4002,2025-06-05,23.29,16,372.62,1,0
P4002-2025-06-06,P4002,2025-06-06,23.29,13,302.75,1,0
P4002-2025-06-07,P4002,2025-06-07,23.29,15,349.33,1,0
P4002-2025-06-08,P4002,2025-06-08,23.29,14,326.04,1,0
P4002-2025-06-09,P4002,2025-06-09,23.29,12,279.46,1,0
P4002-2025-06-10,P4002,2025-06-10,23.29,14,326.04,1,0
P4002-2025-06-11,P4002,2025-06-11,23.29,14,326.04,1,0
P4002-2025-06-12,P4002,2025-06-12,23.29,14,326.04,1,0
P4002-2025-06-13,P4002,2025-06-13,23.29,16,372.62,1,0
P4002-2025-06-14,P4002,2025-06-14,23.29,14,326.04,1,0
P4002-2025-06-15,P4002,2025-06-15,23.29,14,326.04,1,0
P4002-2025-06-16,P4002,2025-06-16,23.29,14,326.04,1,0
P4002-2025-06-17,P4002,2025-06-17,23.29,14,326.04,1,0
P4002-2025-06-18,P4002,2025-06-18,23.29,12,279.46,1,0
P4002-2025-06-19,P4002,2025-06-19,23.29,15,349.33,1,0
P4002-2025-06-20,P4002,2025-06-20,23.29,14,326.04,1,0
P4002-2025-06-21,P4002,2025-06-21,23.29,16,372.62,1,0
P4002-2025-06-22,P4002,2025-06-22,23.29,15,349.33,1,0
P4002-2025-06-23,P4002,2025-06-23,23.29,13,302.75,1,0
P4002-2025-06-24,P4002,2025-06-24,23.29,14,326.04,1,0
P4002-2025-06-25,P4002,2025-06-25,23.29,15,349.33,1,0
P4002-2025-06-26,P4002,2025-06-26,23.29,15,349.33,1,0
P4002-2025-06-27,P4002,2025-06-27,23.29,16,372.62,1,0
P4002-2025-06-28,P4002,2025-06-28,23.29,13,302.75,1,0
P4002-2025-06-29,P4002,2025-06-29,23.29,13,302.75,1,0
P4002-2025-06-30,P4002,2025-06-30,23.29,14,326.04,1,0
P4002-2025-07-01,P4002,2025-07-01,22.89,12,274.63,1,0
P4002-2025-07-02,P4002,2025-07-02,22.89,14,320.4,1,0
P4002-2025-07-03,P4002,2025-07-03,22.89,14,320.4,1,0
P4002-2025-07-04,P4002,2025-07-04,22.89,14,320.4,1,0
P4002-2025-07-05,P4002,2025-07-05,22.89,13,297.51,1,0
P4002-2025-07-06,P4002,2025-07-06,22.89,12,274.63,1,0
P4002-2025-07-07,P4002,2025-07-07,22.89,13,297.51,1,0
P4002-2025-07-08,P4002,2025-07-08,22.89,14,320.4,1,0
P4002-2025-07-09,P4002,2025-07-09,22.89,13,297.51,1,0
P4002-2025-07-10,P4002,2025-07-10,22.89,14,320.4,1,0
P4002-2025-07-11,P4002,2025-07-11,22.89,13,297.51,1,0
P4002-2025-07-12,P4002,2025-07-12,22.89,14,320.4,1,0
P4002-2025-07-13,P4002,2025-07-13,22.89,11,251.74,1,0
P4002-2025-07-14,P4002,2025-07-14,22.89,16,366.17,1,0
P4002-2025-07-15,P4002,2025-07-15,22.89,13,297.51,1,0
P4002-2025-07-16,P4002,2025-07-16,22.89,13,297.51,1,0
P4002-2025-07-17,P4002,2025-07-17,22.89,11,251.74,1,0
P4002-2025-07-18,P4002,2025-07-18,22.89,12,274.63,1,0
P4002-2025-07-19,P4002,2025-07-19,22.89,13,297.51,1,0
P4002-2025-07-20,P4002,2025-07-20,22.89,12,274.63,1,0
P4002-2025-07-21,P4002,2025-07-21,22.89,11,251.74,1,0
P4002-2025-07-22,P4002,2025-07-22,22.89,13,297.51,1,0
P4002-2025-07-23,P4002,2025-07-23,22.89,14,320.4,1,0
P4002-2025-07-24,P4002,2025-07-24,22.89,13,297.51,1,0
P4002-2025-07-25,P4002,2025-07-25,22.89,12,274.63,1,0
P4002-2025-07-26,P4002,2025-07-26,22.89,13,297.51,1,0
P4002-2025-07-27,P4002,2025-07-27,22.89,12,274.63,1,0
P4002-2025-07-28,P4002,2025-07-28,22.89,11,251.74,1,0
P4002-2025-07-29,P4002,2025-07-29,22.89,15,343.29,1,0
P4002-2025-07-30,P4002,2025-07-30,22.89,14,320.4,1,0
P4002-2025-07-31,P4002,2025-07-31,22.89,14,320.4,1,0
P4002-2025-08-01,P4002,2025-08-01,23.83,13,309.83,1,0
P4002-2025-08-02,P4002,2025-08-02,23.83,15,357.49,1,0
P4002-2025-08-03,P4002,2025-08-03,23.83,14,333.66,1,0
P4002-2025-08-04,P4002,2025-08-04,23.83,14,333.66,1,0
P4002-2025-08-05,P4002,2025-08-05,23.83,14,333.66,1,0
P4002-2025-08-06,P4002,2025-08-06,23.83,15,357.49,1,0
P4002-2025-08-07,P4002,2025-08-07,23.83,13,309.83,1,0
P4002-2025-08-08,P4002,2025-08-08,23.83,16,381.33,1,0
P4002-2025-08-09,P4002,2025-08-09,23.83,15,357.49,1,0
P4002-2025-08-10,P4002,2025-08-10,23.83,13,309.83,1,0
P4002-2025-08-11,P4002,2025-08-11,23.83,13,309.83,1,0
P4002-2025-08-12,P4002,2025-08-12,23.83,13,309.83,1,0
